Date;USD;EUR;JPY;GBP;CAD;CHF;INR;CNY;TRY;SAR;IDR;AED;THB;VND;EGP;KRW;RUB;ZAR;AUD
13/07/2016;1.342,8;1.208,7;140.035,4;1.017,9;1.741,1;1.319,7;90.004,5;8.977,4;3.896,8;5.035,9;17.505.431,8;4.931,9;47.271,5;29.946.010,5;11.926,2;1.540.939,9;85.838,1;19.379,6;1.761,9
14/07/2016;1.323,6;1.191,0;139.401,6;993,6;1.704,3;1.297,9;88.454,9;8.846,9;3.811,8;4.964,0;17.245.184,4;4.861,6;46.382,9;29.517.603,6;11.755,2;1.497.468,1;83.197,1;18.831,3;1.732,2
15/07/2016;1.327,0;1.199,6;139.879,1;1.006,9;1.721,4;1.305,4;89.062,7;8.878,0;3.840,1;4.976,8;17.410.240,0;4.873,9;46.395,9;29.593.427,0;11.785,8;1.509.781,0;84.138,4;19.041,5;1.748,6
18/07/2016;1.334,7;1.205,6;141.678,4;1.006,7;1.731,6;1.311,3;89.619,1;8.940,9;3.965,1;5.005,4;17.471.223,0;4.902,4;46.662,5;29.765.144,7;11.847,7;1.516.566,2;83.846,5;19.044,8;1.758,5
19/07/2016;1.330,9;1.208,4;141.208,5;1.014,6;1.734,4;1.312,1;89.407,5;8.914,6;4.045,8;4.991,4;17.425.473,7;4.888,4;46.608,1;29.679.070,0;11.822,0;1.519.422,0;84.476,5;19.135,6;1.774,8
20/07/2016;1.315,9;1.195,6;140.393,4;997,9;1.716,9;1.298,9;88.399,9;8.784,6;4.070,9;4.935,3;17.254.080,8;4.833,3;46.113,1;29.344.570,0;11.679,8;1.505.218,5;84.013,2;18.948,6;1.758,3
21/07/2016;1.321,2;1.200,2;139.817,3;1.000,1;1.725,7;1.304,1;88.739,0;8.823,6;4.062,7;4.954,6;17.308.386,2;4.852,6;46.213,8;29.465.608,5;11.735,4;1.503.270,5;84.934,8;18.835,9;1.763,4
22/07/2016;1.320,8;1.204,3;140.250,4;1.007,6;1.739,4;1.305,2;88.745,2;8.817,6;4.052,3;4.953,2;17.337.485,3;4.851,3;46.151,0;29.459.328,8;11.724,2;1.503.251,2;85.656,2;18.948,4;1.772,1
25/07/2016;1.313,2;1.195,2;139.010,1;999,6;1.734,8;1.294,9;88.546,1;8.769,7;3.987,5;4.924,7;17.287.619,8;4.823,2;46.004,9;29.289.810,8;11.661,3;1.500.497,1;86.001,6;18.866,4;1.758,8
26/07/2016;1.323,0;1.204,0;138.637,2;1.006,9;1.747,6;1.313,1;89.139,4;8.827,7;4.028,4;4.961,9;17.419.941,0;4.859,4;46.299,7;29.509.515,0;11.746,9;1.506.129,7;87.314,7;19.000,7;1.761,2
27/07/2016;1.329,0;1.209,2;140.462,0;1.012,0;1.756,1;1.320,1;89.216,8;8.866,6;4.036,0;4.984,4;17.457.744,0;4.881,4;46.459,2;29.643.345,0;11.814,7;1.510.900,2;88.179,2;19.111,4;1.781,0
28/07/2016;1.341,8;1.211,4;140.695,9;1.020,9;1.768,7;1.315,9;89.879,0;8.930,2;4.047,3;5.032,4;17.523.255,0;4.928,3;46.769,4;29.927.733,8;11.914,1;1.510.408,0;89.565,4;19.057,4;1.787,3
29/07/2016;1.342,0;1.202,8;137.353,7;1.014,5;1.754,0;1.301,7;89.644,9;8.909,3;4.009,6;5.033,0;17.553.360,0;4.929,2;46.688,2;29.925.258,0;11.916,8;1.494.209,6;88.657,9;18.651,7;1.768,8
01/08/2016;1.349,7;1.208,2;137.988,2;1.022,1;1.767,4;1.305,8;90.045,7;8.964,9;4.038,0;5.061,9;17.575.142,3;4.957,3;46.907,1;30.097.195,0;11.981,9;1.495.142,3;90.003,6;18.758,1;1.784,5
02/08/2016;1.363,8;1.215,1;137.397,8;1.022,5;1.788,3;1.315,3;90.914,5;9.035,8;4.081,4;5.114,6;17.843.305,0;5.009,1;47.404,0;30.403.442,5;12.110,1;1.514.185,3;91.019,0;19.090,3;1.794,4
03/08/2016;1.358,9;1.216,1;137.710,9;1.019,7;1.775,7;1.320,2;90.780,5;9.009,4;4.100,5;5.097,0;17.850.510,4;4.991,2;47.554,7;30.310.264,5;12.059,7;1.516.478,0;89.964,8;18.988,9;1.789,7
04/08/2016;1.362,8;1.223,5;137.814,9;1.038,8;1.772,1;1.327,1;91.014,0;9.048,1;4.098,9;5.111,0;17.831.583,8;5.005,4;47.577,7;30.382.511,3;12.097,0;1.516.618,1;89.449,8;18.646,1;1.784,4
05/08/2016;1.340,4;1.208,9;136.412,5;1.024,9;1.765,8;1.312,9;89.606,0;8.920,1;4.042,0;5.026,6;17.591.409,6;4.923,3;47.022,6;29.894.941,2;11.899,9;1.494.425,4;87.968,0;18.445,4;1.760,4
08/08/2016;1.336,8;1.206,8;137.115,6;1.025,3;1.758,8;1.314,3;89.301,9;8.902,8;3.990,4;5.013,0;17.553.520,8;4.910,1;46.808,1;29.813.313,6;11.870,8;1.482.725,1;86.300,5;18.187,4;1.746,1
09/08/2016;1.341,0;1.207,8;136.715,0;1.030,8;1.760,3;1.317,8;89.532,3;8.924,9;3.983,6;5.029,2;17.571.123,0;4.925,5;46.804,9;29.908.323,0;11.908,4;1.477.339,5;86.845,3;18.056,4;1.748,8
10/08/2016;1.347,7;1.206,9;136.575,9;1.036,3;1.758,2;1.315,6;89.967,6;8.945,4;3.987,4;5.054,1;17.630.611,4;4.950,1;46.852,8;30.052.362,3;11.972,4;1.477.887,8;87.213,8;17.951,5;1.746,0
11/08/2016;1.355,0;1.214,4;137.695,1;1.044,7;1.758,0;1.318,7;90.474,6;8.987,9;4.002,8;5.081,9;17.727.465,0;4.976,8;47.022,6;30.223.275,0;12.030,2;1.489.714,1;87.065,1;18.095,1;1.757,7
12/08/2016;1.352,2;1.210,8;136.788,6;1.046,5;1.750,4;1.317,6;90.463,5;8.977,0;4.001,4;5.071,3;17.721.933,2;4.966,5;47.025,5;30.155.412,2;12.009,6;1.491.949,9;87.696,4;18.298,7;1.766,0
15/08/2016;1.339,4;1.197,8;135.587,5;1.040,3;1.730,4;1.303,2;89.607,2;8.889,1;3.943,5;5.023,0;17.496.582,2;4.919,6;46.349,9;29.869.959,4;11.898,3;1.468.946,8;85.779,9;17.842,7;1.744,0
16/08/2016;1.344,0;1.192,7;134.843,5;1.031,0;1.727,3;1.294,0;89.836,5;8.905,2;3.934,0;5.040,4;17.599.680,0;4.936,5;46.541,4;29.977.920,0;11.945,7;1.472.795,5;85.672,9;17.847,1;1.745,9
17/08/2016;1.343,4;1.191,7;134.764,9;1.032,3;1.729,6;1.294,2;89.826,6;8.909,4;3.938,0;5.038,0;17.655.649,1;4.934,1;46.614,3;29.959.391,7;11.912,3;1.498.480,1;86.200,6;18.133,1;1.761,1
18/08/2016;1.350,1;1.191,6;135.045,5;1.027,6;1.726,2;1.292,8;90.264,6;8.949,8;3.954,7;5.062,8;17.689.705,2;4.958,7;46.661,8;30.099.364,8;11.990,3;1.497.624,0;85.968,6;18.081,1;1.758,8
19/08/2016;1.346,4;1.189,4;134.909,3;1.030,7;1.734,2;1.293,1;90.377,1;8.956,7;3.949,7;5.049,0;17.754.976,8;4.945,3;46.632,6;30.028.759,2;11.954,2;1.503.094,0;85.949,9;18.221,9;1.767,6
22/08/2016;1.335,9;1.180,1;134.030,9;1.017,4;1.729,7;1.284,7;89.765,4;8.889,0;3.931,2;5.010,0;17.651.246,7;4.906,8;46.331,7;29.777.211,0;11.876,6;1.500.750,1;86.405,1;18.161,7;1.751,5
23/08/2016;1.342,0;1.185,7;134.495,2;1.017,6;1.731,2;1.291,1;90.004,1;8.918,7;3.948,0;5.032,6;17.750.634,0;4.929,2;46.464,1;29.933.310,0;11.908,6;1.500.396,3;86.477,0;18.578,1;1.759,8
24/08/2016;1.327,3;1.177,8;133.335,5;1.002,7;1.715,6;1.282,4;89.099,9;8.832,5;3.917,6;4.977,5;17.629.861,8;4.875,0;45.973,3;29.599.002,3;11.776,6;1.488.019,8;86.449,9;18.779,5;1.743,2
25/08/2016;1.321,3;1.171,6;132.843,5;1.002,0;1.708,6;1.279,3;88.555,9;8.794,7;3.878,8;4.955,1;17.528.365,8;4.853,1;45.665,5;29.466.311,3;11.733,0;1.474.927,6;85.505,7;18.777,7;1.735,8
26/08/2016;1.318,8;1.173,8;133.563,0;1.002,6;1.710,3;1.283,4;88.367,5;8.793,2;3.884,9;4.945,4;17.460.250,0;4.843,9;45.615,6;29.416.037,5;11.707,5;1.475.404,3;85.213,7;18.683,4;1.735,2
29/08/2016;1.318,8;1.173,8;133.563,0;1.002,6;1.710,3;1.283,4;88.367,5;8.793,2;3.884,9;4.945,4;17.460.250,0;4.843,9;45.615,6;29.416.037,5;11.707,5;1.475.404,3;85.213,7;18.683,4;1.735,2
30/08/2016;1.318,2;1.182,1;135.809,0;1.007,4;1.722,7;1.295,7;88.512,9;8.804,5;3.905,0;4.943,5;17.523.486,1;4.841,6;45.594,8;29.407.926,5;11.703,5;1.476.973,9;86.042,2;19.137,8;1.754,3
31/08/2016;1.309,3;1.173,4;135.219,3;996,3;1.718,5;1.286,5;87.656,3;8.748,4;3.873,3;4.910,0;17.403.860,3;4.808,9;45.339,3;29.202.821,3;11.631,1;1.461.960,9;85.476,4;19.261,8;1.740,8
01/09/2016;1.309,5;1.169,4;135.258,3;986,4;1.716,5;1.282,3;87.517,0;8.734,6;3.879,7;4.911,0;17.377.065,0;4.809,8;45.298,2;29.205.778,5;11.629,0;1.462.541,3;86.345,9;19.200,3;1.733,5
02/09/2016;1.324,7;1.186,7;137.702,6;995,5;1.720,9;1.298,5;88.201,2;8.847,9;3.911,4;4.967,9;17.492.663,5;4.865,6;45.845,2;29.531.537,1;11.758,7;1.477.080,2;86.274,9;19.172,8;1.750,9
05/09/2016;1.326,4;1.189,2;137.025,2;996,3;1.714,8;1.299,8;88.312,1;8.855,0;3.906,9;4.974,3;17.418.954,6;4.871,7;46.097,3;29.580.257,7;11.775,1;1.466.863,5;86.297,6;19.084,9;1.748,0
06/09/2016;1.337,3;1.189,6;136.600,1;996,3;1.717,3;1.299,1;88.639,6;8.938,7;3.911,6;5.015,4;17.467.159,5;4.911,7;46.284,9;29.819.337,8;11.878,0;1.463.553,3;86.346,6;18.779,0;1.742,4
07/09/2016;1.348,4;1.200,5;137.302,5;1.012,3;1.739,1;1.308,6;89.549,1;8.982,3;3.963,2;5.057,1;17.600.012,6;4.952,5;46.731,1;30.068.205,0;11.961,4;1.470.739,7;86.770,1;18.973,6;1.758,2
08/09/2016;1.343,4;1.194,7;137.644,8;1.010,5;1.736,1;1.307,7;89.534,7;8.957,9;3.967,6;5.039,2;17.578.389,0;4.934,3;46.722,1;29.957.820,0;11.941,1;1.474.045,7;85.845,5;19.005,9;1.756,8
09/09/2016;1.330,9;1.186,7;136.758,2;1.003,4;1.734,4;1.299,8;89.003,0;8.909,9;3.956,4;4.991,6;17.527.294,5;4.888,4;46.370,8;29.680.616,7;11.815,8;1.474.515,3;86.131,3;19.214,7;1.761,1
12/09/2016;1.324,6;1.178,9;134.990,0;994,4;1.731,9;1.288,4;88.461,0;8.855,2;3.941,1;4.968,3;17.470.149,4;4.865,3;46.225,9;29.538.580,0;11.749,6;1.472.663,8;85.544,1;19.009,5;1.757,9
13/09/2016;1.323,7;1.178,2;135.277,0;1.002,8;1.744,0;1.291,2;88.364,1;8.849,5;3.950,8;4.964,5;17.522.478,7;4.861,8;46.268,2;29.521.366,0;11.752,8;1.493.553,7;86.511,4;19.166,1;1.775,0
14/09/2016;1.321,8;1.174,5;135.466,2;1.001,9;1.743,8;1.285,5;88.339,7;8.815,4;3.934,9;4.958,2;17.444.456,5;4.854,8;46.118,5;29.478.990,3;11.742,4;1.487.153,8;86.083,2;18.903,1;1.768,2
15/09/2016;1.310,8;1.166,0;134.029,3;991,8;1.723,8;1.274,8;87.650,6;8.744,2;3.893,2;4.917,1;17.219.979,6;4.814,7;45.757,4;29.241.326,4;11.635,5;1.475.829,7;84.941,3;18.601,7;1.748,9
16/09/2016;1.308,4;1.172,0;133.870,4;1.000,7;1.729,3;1.281,1;87.798,5;8.732,3;3.901,4;4.908,4;17.236.202,9;4.805,6;45.720,3;29.195.830,3;11.614,1;1.475.949,6;85.041,8;18.631,7;1.747,5
19/09/2016;1.314,9;1.176,4;133.772,8;1.007,7;1.735,6;1.288,6;88.060,8;8.765,5;3.916,3;4.931,9;17.282.388,4;4.829,4;45.763,4;29.334.303,5;11.673,6;1.470.712,3;85.052,4;18.459,3;1.741,5
20/09/2016;1.313,8;1.176,7;133.574,1;1.012,1;1.739,0;1.286,2;88.019,3;8.762,3;3.915,3;4.928,1;17.255.449,2;4.825,6;45.674,3;29.327.957,4;11.668,0;1.468.289,7;85.162,8;18.242,6;1.742,2
21/09/2016;1.326,1;1.188,4;133.564,8;1.021,9;1.749,7;1.294,9;88.803,6;8.839,8;3.946,5;4.973,9;17.374.562,2;4.870,8;46.046,2;29.602.530,3;11.778,8;1.474.901,7;85.155,6;18.178,6;1.748,8
22/09/2016;1.339,1;1.192,6;134.994,7;1.023,5;1.748,2;1.295,7;89.192,5;8.919,1;3.939,6;5.022,7;17.461.864,0;4.918,5;46.348,9;29.872.642,8;11.894,4;1.476.973,7;85.244,4;18.190,2;1.751,6
23/09/2016;1.338,7;1.191,8;135.190,3;1.032,2;1.761,7;1.298,5;89.259,8;8.926,5;3.951,7;5.021,7;17.520.251,2;4.917,0;46.374,9;29.867.958,8;11.872,4;1.477.521,6;85.747,2;18.302,2;1.755,6
26/09/2016;1.340,5;1.191,2;134.505,8;1.033,0;1.770,4;1.298,8;89.263,4;8.930,4;3.993,6;5.028,6;17.474.758,0;4.923,7;46.381,3;29.909.236,0;11.901,8;1.485.984,5;85.540,7;18.344,2;1.754,8
27/09/2016;1.327,0;1.182,8;133.191,0;1.019,1;1.753,4;1.288,4;88.148,2;8.847,0;3.946,6;4.978,1;17.152.802,0;4.873,9;45.924,8;29.605.370,0;11.782,0;1.456.077,3;84.844,8;17.857,4;1.731,9
28/09/2016;1.322,5;1.179,9;133.017,1;1.016,6;1.748,0;1.285,1;87.922,6;8.827,4;3.948,2;4.963,5;17.146.212,5;4.857,4;45.751,9;29.510.265,0;11.734,2;1.451.298,3;84.300,8;18.106,2;1.725,8
29/09/2016;1.318,1;1.174,5;133.325,8;1.015,7;1.730,5;1.273,6;88.034,6;8.781,8;3.952,7;4.950,1;17.102.347,5;4.841,4;45.691,9;29.397.584,3;11.725,6;1.455.287,9;83.204,7;18.309,1;1.720,3
30/09/2016;1.322,5;1.177,9;134.141,2;1.019,7;1.734,7;1.285,5;88.118,6;8.816,2;3.968,2;4.964,8;17.218.950,0;4.857,5;45.766,4;29.491.750,0;11.744,1;1.453.956,5;83.157,6;18.161,1;1.725,8
03/10/2016;1.313,3;1.170,7;133.339,4;1.021,7;1.722,4;1.278,6;87.362,0;8.759,7;3.966,3;4.927,0;17.034.814,3;4.823,8;45.526,9;29.293.156,5;11.662,1;1.451.065,2;81.683,5;17.864,8;1.712,0
04/10/2016;1.283,3;1.146,4;132.115,7;1.007,6;1.694,9;1.257,5;85.480,7;8.574,4;3.929,9;4.813,4;16.729.098,8;4.713,6;44.644,7;28.624.006,5;11.393,9;1.431.559,7;80.364,2;17.708,1;1.685,2
05/10/2016;1.269,4;1.132,8;131.395,6;995,3;1.671,8;1.238,2;84.608,1;8.492,9;3.876,6;4.761,4;16.546.629,0;4.662,5;44.242,4;28.313.967,0;11.270,1;1.415.914,2;79.168,8;17.394,3;1.665,4
06/10/2016;1.254,5;1.124,0;130.405,3;992,1;1.656,9;1.229,0;83.670,1;8.409,0;3.817,6;4.705,4;16.334.844,5;4.607,8;43.729,4;27.981.622,5;11.154,0;1.399.143,9;77.957,1;17.387,9;1.655,0
07/10/2016;1.258,8;1.127,1;129.714,2;1.010,2;1.671,2;1.233,1;83.902,6;8.429,0;3.841,1;4.721,3;16.327.246,3;4.623,4;43.966,9;28.082.712,5;11.178,0;1.406.590,2;78.321,7;17.503,4;1.662,4
10/10/2016;1.259,5;1.130,2;130.673,1;1.017,3;1.659,8;1.238,5;83.724,6;8.446,7;3.869,6;4.724,3;16.326.898,5;4.626,1;44.265,1;28.080.552,5;11.185,0;1.396.029,8;78.109,2;17.395,3;1.655,3
11/10/2016;1.253,5;1.132,4;129.681,9;1.031,0;1.659,1;1.238,9;83.329,9;8.428,1;3.864,3;4.701,7;16.368.803,6;4.603,9;44.418,5;27.945.667,8;11.126,1;1.410.219,0;78.527,1;18.008,7;1.661,1
12/10/2016;1.256,5;1.139,2;131.153,5;1.028,2;1.663,7;1.242,6;83.532,6;8.453,2;3.878,6;4.713,3;16.369.682,0;4.615,1;44.791,7;28.013.667,5;11.168,3;1.415.472,4;79.036,9;17.846,7;1.660,3
13/10/2016;1.261,1;1.142,3;130.682,6;1.029,5;1.666,2;1.245,2;84.288,1;8.483,8;3.890,6;4.730,2;16.452.919,4;4.631,8;44.571,8;28.127.720,3;11.196,1;1.428.731,8;79.335,6;17.868,7;1.667,0
14/10/2016;1.251,8;1.138,5;130.182,0;1.025,4;1.646,4;1.239,1;83.491,7;8.422,3;3.866,4;4.695,2;16.361.624,3;4.597,8;44.205,6;27.914.025,0;11.113,3;1.420.160,5;78.844,0;17.784,1;1.642,9
17/10/2016;1.254,8;1.140,6;130.398,8;1.028,7;1.647,7;1.239,7;83.825,5;8.453,6;3.888,6;4.706,4;16.375.140,0;4.608,9;44.210,4;28.000.862,0;11.137,5;1.428.351,4;79.150,0;17.732,2;1.645,4
18/10/2016;1.258,2;1.144,9;130.651,5;1.023,5;1.649,3;1.244,5;83.955,0;8.467,8;3.896,5;4.719,0;16.379.247,6;4.621,4;44.076,0;28.070.442,0;11.172,9;1.414.493,6;79.200,3;17.490,2;1.640,4
19/10/2016;1.269,1;1.157,1;131.054,8;1.033,8;1.664,7;1.255,5;84.566,7;8.540,6;3.887,2;4.759,7;16.481.152,4;4.661,2;44.249,2;28.318.850,8;11.267,6;1.421.234,5;78.948,2;17.556,4;1.643,4
20/10/2016;1.271,7;1.161,9;132.188,0;1.036,1;1.678,3;1.260,5;84.993,8;8.569,9;3.889,3;4.769,6;16.554.339,7;4.670,8;44.483,6;28.370.511,5;11.301,2;1.436.939,1;79.339,5;17.698,4;1.666,0
21/10/2016;1.266,1;1.164,3;131.580,6;1.034,6;1.686,9;1.259,6;84.750,5;8.562,0;3.907,5;4.748,6;16.530.814,9;4.650,2;44.487,7;28.245.575,5;11.252,5;1.440.866,2;79.163,6;17.735,6;1.666,1
24/10/2016;1.265,6;1.163,4;131.908,3;1.036,4;1.694,4;1.257,6;84.649,0;8.568,4;3.902,3;4.746,1;16.505.303,1;4.648,4;44.357,5;28.258.466,0;11.238,8;1.437.981,2;78.745,6;17.622,9;1.664,8
25/10/2016;1.269,4;1.165,6;132.335,0;1.040,7;1.692,4;1.261,3;84.813,8;8.590,9;3.898,5;4.760,4;16.493.314,2;4.662,5;44.321,1;28.354.587,8;11.268,8;1.437.024,3;78.822,8;17.496,8;1.659,8
26/10/2016;1.270,5;1.164,3;132.868,9;1.039,2;1.697,8;1.262,2;84.953,9;8.601,2;3.920,0;4.764,9;16.539.369,0;4.666,6;44.465,0;28.379.158,5;11.270,7;1.443.440,5;79.965,8;17.622,5;1.661,2
27/10/2016;1.266,3;1.162,6;133.310,8;1.040,5;1.695,4;1.258,9;84.666,9;8.591,9;3.939,3;4.748,9;16.518.231,3;4.650,8;44.444,1;28.274.096,3;11.259,5;1.453.338,4;79.515,4;17.557,7;1.667,7
28/10/2016;1.273,0;1.163,6;134.110,6;1.046,8;1.703,7;1.263,6;85.034,6;8.629,5;3.955,5;4.774,1;16.638.110,0;4.675,6;44.625,0;28.422.271,0;11.288,8;1.460.131,0;80.087,1;17.604,4;1.677,7
31/10/2016;1.272,0;1.160,3;133.547,3;1.040,2;1.705,1;1.259,5;84.967,8;8.610,6;3.937,5;4.770,5;16.571.616,0;4.671,9;44.564,5;28.396.128,0;11.307,6;1.457.203,2;80.617,7;17.175,2;1.671,9
01/11/2016;1.288,5;1.165,4;134.256,5;1.053,0;1.724,2;1.256,6;85.978,9;8.710,1;4.019,6;4.832,3;16.836.176,2;4.732,5;45.138,3;28.763.357,8;11.442,5;1.477.607,3;81.591,1;17.604,1;1.685,6
02/11/2016;1.303,8;1.174,6;134.716,5;1.060,2;1.744,3;1.267,5;87.021,4;8.797,3;4.070,2;4.890,0;17.012.633,8;4.788,7;45.563,5;29.103.611,3;11.577,3;1.493.849,8;83.159,7;17.590,2;1.699,4
03/11/2016;1.301,0;1.170,7;134.016,0;1.045,2;1.742,7;1.266,8;86.753,9;8.788,7;4.049,5;4.879,7;17.019.682,0;4.778,6;45.483,0;29.053.932,0;17.918,2;1.488.656,2;82.915,3;17.546,5;1.694,7
04/11/2016;1.302,8;1.172,1;134.435,9;1.042,2;1.747,7;1.264,1;87.037,5;8.805,0;4.121,0;4.886,3;17.092.736,0;4.785,2;45.556,3;29.090.221,2;20.292,2;1.486.416,6;83.797,9;17.667,4;1.697,0
07/11/2016;1.283,1;1.161,9;133.976,1;1.034,4;1.717,1;1.251,2;85.630,8;8.706,9;4.077,0;4.812,1;16.802.822,8;4.712,6;44.909,3;28.656.921,8;21.650,2;1.465.769,2;81.829,0;17.130,9;1.664,8
08/11/2016;1.282,4;1.163,3;134.749,3;1.035,0;1.709,6;1.252,1;85.091,4;8.698,1;4.055,2;4.809,5;16.768.008,6;4.710,1;44.824,5;28.642.569,6;22.958,6;1.447.375,6;81.624,8;17.031,0;1.656,4
09/11/2016;1.281,4;1.171,4;135.008,3;1.032,0;1.719,5;1.259,5;85.190,0;8.712,2;4.120,6;4.806,0;16.855.535,6;4.706,6;44.822,1;28.621.350,4;22.310,5;1.477.069,8;81.766,9;17.273,0;1.677,0
10/11/2016;1.267,5;1.163,8;135.178,9;1.010,6;1.704,7;1.251,9;84.992,5;8.638,8;4.111,8;4.753,9;17.069.422,5;4.655,5;44.631,2;28.293.135,0;20.666,6;1.476.776,9;82.591,8;17.764,9;1.663,2
11/11/2016;1.236,5;1.138,5;131.731,4;981,2;1.669,3;1.219,3;83.656,7;8.415,5;4.006,1;4.637,4;16.525.154,3;4.541,5;43.777,8;27.607.455,6;20.280,3;1.439.821,3;81.317,1;17.681,1;1.636,2
14/11/2016;1.213,6;1.129,0;131.178,0;971,0;1.647,0;1.210,2;82.110,7;8.310,3;3.988,9;4.551,9;16.366.609,6;4.457,6;43.035,5;27.098.474,4;18.893,9;1.420.725,1;80.449,5;17.494,3;1.610,2
15/11/2016;1.227,0;1.143,2;133.541,2;986,2;1.652,6;1.227,6;83.241,4;8.414,1;4.037,2;4.601,9;16.347.881,8;4.506,6;43.499,1;27.439.509,8;19.172,9;1.436.942,5;79.170,1;17.401,2;1.625,5
16/11/2016;1.229,2;1.149,2;134.228,6;987,6;1.648,9;1.231,3;83.677,8;8.451,2;4.079,4;4.610,5;16.473.738,4;4.514,9;43.609,6;27.540.226,0;19.328,3;1.440.118,4;79.308,5;17.597,6;1.641,8
17/11/2016;1.226,8;1.153,4;134.783,0;986,6;1.653,2;1.234,6;83.334,4;8.438,9;4.125,2;4.601,3;16.417.595,3;4.505,9;43.511,6;27.552.805,0;19.618,8;1.441.185,9;79.296,5;17.647,3;1.652,0
18/11/2016;1.211,0;1.144,0;134.142,5;981,4;1.635,0;1.224,6;82.518,3;8.342,0;4.087,5;4.542,2;16.182.593,0;4.448,0;43.057,1;27.239.023,0;19.501,0;1.427.284,6;78.286,3;17.452,9;1.650,1
21/11/2016;1.214,3;1.144,9;134.903,2;973,1;1.629,6;1.227,2;82.866,5;8.369,1;4.088,5;4.554,4;16.358.376,0;4.459,9;43.203,0;27.399.551,3;21.199,6;1.431.503,6;77.651,4;17.300,2;1.650,5
22/11/2016;1.212,3;1.140,9;134.608,2;976,1;1.632,2;1.224,7;82.898,9;8.346,2;4.108,6;4.547,0;16.298.701,3;4.452,6;43.059,1;27.263.502,5;21.276,8;1.422.636,0;77.491,0;17.057,7;1.639,5
23/11/2016;1.185,4;1.122,8;133.399,3;951,1;1.598,3;1.204,9;81.623,2;8.193,6;4.027,1;4.446,3;16.120.760,0;4.353,8;42.294,5;26.883.738,0;20.743,6;1.402.067,5;76.336,7;16.833,3;1.604,6
24/11/2016;1.186,1;1.123,7;134.480,0;951,9;1.600,9;1.206,4;81.571,2;8.210,1;4.088,6;4.449,5;16.074.027,2;4.356,6;42.299,9;27.001.566,5;20.789,4;1.399.194,7;76.418,5;16.792,1;1.602,2
25/11/2016;1.187,7;1.121,2;134.435,8;953,5;1.605,7;1.204,1;81.485,1;8.210,0;4.091,0;4.454,9;16.093.335,0;4.362,4;42.304,7;27.023.738,1;21.022,9;1.396.616,4;76.999,8;16.769,6;1.599,4
28/11/2016;1.187,0;1.121,4;133.359,5;956,3;1.591,1;1.204,7;81.419,9;8.198,1;4.057,8;4.452,2;16.081.476,0;4.359,9;42.233,5;26.961.518,0;21.186,8;1.392.351,0;76.949,1;16.315,7;1.588,4
29/11/2016;1.186,6;1.116,5;133.688,6;949,8;1.593,4;1.201,9;81.445,7;8.170,0;4.047,0;4.450,6;16.055.208,1;4.358,2;42.297,0;26.952.483,3;21.269,5;1.387.646,5;77.533,1;16.452,9;1.588,0
30/11/2016;1.178,1;1.111,5;134.456,6;942,6;1.579,7;1.199,2;80.770,1;8.124,5;4.048,2;4.418,9;16.013.913,3;4.327,2;42.070,0;26.713.417,5;21.020,3;1.387.530,8;75.509,5;16.578,8;1.593,5
01/12/2016;1.161,9;1.093,5;133.031,8;923,4;1.548,3;1.177,0;79.289,6;7.993,9;4.065,2;4.358,1;15.744.229,4;4.267,5;41.499,0;26.371.671,3;20.750,1;1.360.015,1;74.193,3;16.424,8;1.570,1
02/12/2016;1.173,5;1.099,3;133.403,5;925,0;1.559,0;1.185,0;79.826,5;8.069,6;4.127,9;4.401,3;15.792.963,0;4.310,3;41.779,0;26.632.582,5;20.961,6;1.369.814,8;74.898,3;16.220,2;1.574,8
05/12/2016;1.162,2;1.079,4;131.816,7;913,7;1.538,4;1.169,9;79.032,6;7.973,4;4.093,9;4.358,8;15.612.994,8;4.268,8;41.406,9;26.407.508,4;20.861,6;1.357.472,8;73.929,4;15.961,0;1.551,1
06/12/2016;1.172,5;1.094,6;133.559,5;925,5;1.557,4;1.184,8;79.414,8;8.061,3;4.037,2;4.397,6;15.601.285,0;4.306,6;41.764,5;26.592.300,0;21.020,0;1.372.938,9;74.838,5;15.984,8;1.573,4
07/12/2016;1.177,7;1.096,1;133.993,0;934,5;1.559,8;1.186,6;79.529,9;8.105,5;3.997,5;4.417,0;15.668.633,3;4.325,5;41.947,9;26.714.990,3;21.381,4;1.368.782,6;75.033,3;15.957,2;1.575,7
08/12/2016;1.171,1;1.103,8;133.722,2;931,6;1.548,1;1.190,5;78.955,4;8.096,1;4.037,0;4.393,0;15.585.504,5;4.301,3;41.733,9;26.518.427,3;21.344,7;1.363.687,7;74.125,8;15.983,4;1.571,9
09/12/2016;1.163,6;1.104,0;134.174,7;925,2;1.533,0;1.185,6;78.572,8;8.044,4;4.068,4;4.364,8;15.538.714,4;4.273,9;41.535,9;26.431.174,0;21.028,6;1.366.531,8;72.815,2;16.057,6;1.563,4
12/12/2016;1.156,1;1.086,4;132.928,4;910,7;1.517,0;1.171,1;78.066,4;7.972,2;4.010,6;4.336,4;15.339.134,8;4.246,4;41.151,4;26.122.079,5;21.189,6;1.344.324,6;70.308,9;15.763,5;1.541,1
13/12/2016;1.158,6;1.090,5;133.557,6;913,6;1.519,9;1.173,3;78.161,6;7.988,0;4.048,6;4.345,7;15.360.055,9;4.255,4;41.200,4;26.160.059,0;21.350,3;1.350.371,1;70.171,6;15.791,4;1.545,4
