Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
1987-10-14,460.8,379.32,65699.17,278.68,601.81,691.83,5980.28,1709.96,0.43,1727.63,761115.46,1692.01,11704.62,,,369538.65,,943.48,636.79
1987-10-15,466.6,381.73,66296.77,280.32,607.6,695.2,6061.07,1720.04,0.43,1750.35,765602.93,1722.88,11773.63,,,374289.41,,957.59,640.68
1987-10-16,465.25,380.64,66424.34,279.68,603.83,695.01,6047.16,1716.1,0.43,1741.02,763846.29,1704.66,11746.62,,,374213.74,,948.4,644.67
1987-10-19,481.0,388.62,68121.47,286.22,623.54,709.84,6211.07,1775.39,0.45,1812.09,794865.86,1774.59,12221.79,,,383933.13,,970.02,666.76
1987-10-20,464.3,380.93,66839.54,280.54,612.01,696.31,6059.27,1740.16,0.44,1736.65,779089.54,1700.74,11979.22,,,380319.09,,952.59,649.32
1987-10-21,467.0,383.8,67330.03,282.6,613.95,702.83,6064.42,1752.93,0.44,1755.72,784806.65,1719.41,12067.12,,,375882.4,,959.01,654.93
1987-10-22,471.65,387.78,68167.63,285.85,620.8,710.26,6126.85,1772.87,0.45,1778.45,793736.98,1741.72,12204.43,,,379173.52,,969.92,660.1
1987-10-23,470.5,381.36,66375.19,280.56,609.24,687.33,5966.24,1720.84,0.44,1724.64,770443.15,1688.86,11846.27,,,367643.57,,940.63,640.86
1987-10-26,475.0,382.99,66043.9,281.23,610.27,678.99,5979.0,1722.01,0.43,1740.86,763500.44,1704.85,11793.06,,,372429.81,,940.01,651.92
1987-10-27,474.0,380.19,67145.41,279.48,624.78,688.92,6108.87,1750.73,0.44,1769.34,776234.49,1732.78,11989.75,,,378641.39,,960.72,673.27
1987-10-28,477.5,380.73,66509.44,279.16,629.22,689.52,6148.85,1748.7,0.44,1790.87,775336.69,1753.81,11975.88,,,381972.08,,964.77,684.36
1987-10-29,472.45,373.93,65279.32,274.6,622.73,677.5,6142.54,1719.97,0.43,1775.32,762597.02,1738.67,11779.1,,,379729.35,,948.37,707.02
1987-10-30,468.8,372.16,64960.22,272.24,618.73,672.83,6078.5,1711.56,0.43,1761.04,758869.17,1724.62,11721.52,,,374979.57,,947.83,696.05
1987-11-02,469.3,369.03,64296.02,269.87,616.38,663.87,6031.54,1730.93,0.43,1751.39,770939.65,1715.31,11806.72,,,372425.7,,926.73,688.43
1987-11-03,464.25,366.03,63779.4,266.58,614.07,655.79,6017.62,1709.85,0.43,1751.17,761548.65,1714.99,11662.9,,,371353.34,,923.91,694.98
1987-11-04,466.15,366.82,63947.09,266.75,616.53,658.14,6034.47,1710.77,0.43,1743.12,761958.55,1707.03,11669.18,,,371939.96,,928.73,690.15
1987-11-05,457.55,351.39,61559.45,256.26,607.27,625.84,5850.03,1643.46,0.41,1692.28,731982.23,1657.3,11210.1,,,359927.4,,895.53,667.87
1987-11-06,460.0,354.69,63431.27,257.99,618.8,647.33,6030.45,1686.42,0.42,1757.14,751112.99,1723.23,11503.08,,,374014.43,,918.67,686.5
1987-11-09,463.5,353.85,62165.87,258.22,611.85,631.86,5861.54,1709.71,0.43,1726.96,760835.38,1692.36,11542.32,,,368917.96,,900.92,673.3
1987-11-10,458.25,350.65,61643.15,256.58,605.14,625.54,5898.24,1698.86,0.43,1728.06,756008.0,1693.42,11469.09,,,367677.97,,899.05,679.81
1987-11-11,461.85,355.65,62429.99,259.61,608.47,634.68,5981.07,1718.76,0.43,1732.72,764862.14,1697.94,11603.41,,,370199.46,,909.06,678.81
1987-11-12,462.45,360.65,63078.46,263.13,609.21,645.91,6076.31,1742.04,0.44,1735.15,775224.42,1700.16,11760.61,,,374030.94,,917.96,678.01
1987-11-13,464.95,360.93,62490.87,262.91,606.7,638.56,5979.35,1722.22,0.43,1720.35,766404.64,1685.76,11626.81,,,366985.88,,915.84,667.96
1987-11-16,462.1,361.01,63055.65,263.83,607.47,647.71,5988.97,1746.96,0.44,1723.08,768738.12,1688.52,11793.25,,,373024.32,,926.57,668.68
1987-11-17,464.6,361.05,63061.31,263.3,610.21,645.75,6025.26,1743.47,0.44,1738.46,767202.09,1703.58,11769.69,,,365808.22,,924.2,666.82
1987-11-18,463.7,359.66,62863.66,261.9,610.43,641.73,6007.61,1734.38,0.44,1730.4,763204.11,1695.62,11708.36,,,369003.1,,918.46,662.82
1987-11-19,465.15,359.06,62888.45,261.25,609.82,640.64,6005.03,1729.66,0.44,1740.89,761126.56,1705.89,11676.48,,,369854.58,,916.75,669.24
1987-11-20,465.7,359.88,62914.42,261.78,611.37,641.56,6021.36,1730.37,0.44,1756.9,761440.88,1720.97,11681.31,,,370496.03,,925.62,682.19
1987-11-23,469.4,360.17,63198.54,262.23,615.2,643.13,6057.61,1722.25,0.45,1760.77,774606.85,1724.59,11931.67,,,371843.4,,924.77,687.97
1987-11-24,475.0,368.15,64383.0,267.98,624.8,657.9,6174.74,1760.01,0.46,1788.25,791587.97,1751.54,12193.24,,,381125.92,,942.23,693.27
1987-11-25,476.5,365.08,64174.93,265.46,624.23,653.03,6159.17,1743.43,0.45,1783.36,784133.94,1746.73,12078.42,,,379388.57,,936.41,686.74
1987-11-26,477.65,366.23,64274.43,266.17,625.44,653.39,6175.11,1747.94,0.46,1791.97,786162.74,1755.24,12109.68,,,380170.56,,943.49,687.32
1987-11-27,478.4,364.2,62271.6,264.31,609.21,632.37,5984.2,1689.98,0.44,1743.6,760091.73,1707.84,11708.09,,,367788.36,,910.86,669.29
1987-11-30,492.5,371.97,65203.72,269.72,644.21,662.15,6230.42,1817.59,0.47,1849.44,796704.42,1811.41,12272.05,,,389806.29,,958.97,698.97
1987-12-01,487.8,370.25,64879.12,268.1,640.75,658.84,6278.58,1806.67,0.47,1821.17,791919.3,1783.77,12198.35,,,389944.95,,957.37,691.02
1987-12-02,490.9,373.63,65155.37,270.92,644.37,663.74,6315.06,1825.68,0.47,1839.79,800251.51,1802.08,12326.69,,,390539.35,,967.85,699.23
1987-12-03,491.1,375.01,65244.43,271.85,643.2,667.4,6336.86,1831.98,0.47,1839.62,803014.8,1801.83,12369.26,,,393790.85,,970.1,698.52
1987-12-04,486.25,372.99,65229.55,270.51,643.96,670.05,6383.48,1841.15,0.47,1843.64,807034.96,1805.8,12431.18,,,392026.17,,975.92,707.21
1987-12-07,481.15,369.75,63874.14,268.13,630.97,657.51,6166.23,1806.68,0.47,1805.1,796387.78,1768.1,12037.55,,,382279.65,,950.27,688.88
1987-12-08,484.3,371.52,64294.8,269.58,634.32,660.47,6298.6,1816.67,0.47,1816.16,800792.38,1778.82,12104.13,,,383153.84,,950.54,692.69
1987-12-09,484.2,370.15,64141.3,268.63,632.82,658.88,6306.45,1810.44,0.47,1818.39,798044.04,1781.13,12062.59,,,384579.18,,949.83,689.64
1987-12-10,488.0,367.66,63116.1,266.59,636.49,651.16,6228.83,1796.55,0.47,1822.97,791922.39,1785.38,11970.06,,,382542.17,,954.27,690.48
1987-12-11,493.5,370.44,63365.67,268.5,644.4,656.48,6362.53,1809.38,0.47,1848.08,797580.41,1810.22,12055.58,,,391846.83,,959.35,691.11
1987-12-14,499.75,375.1,63948.47,272.12,653.36,663.3,6449.27,1809.22,0.49,1886.89,827397.88,1842.53,12599.21,,,397671.03,,972.56,697.04
1987-12-15,492.5,369.66,62806.58,268.98,644.74,654.29,6358.85,1788.33,0.48,1850.84,817843.84,1812.92,12453.72,,,392991.62,,959.45,690.87
1987-12-16,486.3,364.68,61915.63,265.45,637.07,646.36,6245.82,1764.85,0.47,1817.65,807106.42,1792.3,12290.22,,,387812.16,,942.74,679.28
1987-12-17,477.5,356.2,60224.06,260.15,623.7,628.91,6135.54,1729.61,0.47,1789.16,790990.31,1752.43,12044.81,,,379541.65,,925.99,665.59
1987-12-18,481.0,361.08,61112.87,263.42,629.04,638.13,6227.37,1751.36,0.47,1804.67,800934.18,1767.66,12196.23,,,385188.87,,935.92,675.53
1987-12-21,480.0,360.45,60969.07,262.8,627.96,637.94,6175.75,1794.91,0.48,1803.45,792526.93,1766.39,12030.88,,,380879.28,,935.38,674.6
1987-12-22,483.0,361.58,61150.11,263.86,630.63,639.07,6223.17,1802.18,0.48,1810.1,795737.7,1773.15,12079.62,,,384051.7,,941.72,677.6
1987-12-23,481.5,361.85,61330.75,263.98,630.94,643.14,6255.05,1811.41,0.48,1810.09,799813.93,1772.96,12141.5,,,386198.0,,943.37,676.83
1987-12-24,481.5,361.14,60965.22,263.55,634.41,639.97,6259.54,1808.44,0.48,1793.87,798500.08,1774.54,12121.55,,,384133.82,,946.32,677.44
1987-12-25,481.5,361.14,60965.22,263.55,634.41,639.97,6259.54,1808.44,0.48,1793.87,798500.08,1774.54,12121.55,,,384133.82,,946.32,677.44
1987-12-28,481.5,361.14,60965.22,263.55,634.41,639.97,6394.21,1808.44,0.48,1793.87,798500.08,1774.54,12121.55,,,384133.82,,946.32,677.44
1987-12-29,485.7,356.93,59968.39,260.99,633.62,625.78,6214.65,1782.74,0.48,1821.89,787153.3,1784.57,11949.3,,,377324.46,,934.25,673.68
1987-12-30,484.1,355.71,59698.76,260.41,631.62,623.68,6192.84,1778.59,0.47,1810.36,785323.17,1773.12,11921.52,,,383816.77,,932.78,671.72
1987-12-31,484.1,351.76,58714.4,257.71,629.51,616.76,6116.85,1758.86,0.47,1820.34,776608.67,1781.52,11789.23,,,379396.72,,934.28,669.55
1988-01-01,484.1,351.76,58714.4,257.71,629.51,616.76,6116.85,1758.86,0.47,1820.34,776608.67,1781.52,11789.23,,,379396.72,,934.28,669.55
1988-01-04,480.5,350.72,58973.99,256.13,624.32,617.27,6095.9,1798.47,0.47,1800.85,800179.1,1758.85,11910.06,,,382447.26,,922.07,664.15
1988-01-05,475.5,355.72,60346.93,259.84,614.64,630.75,6231.07,1824.49,0.47,1796.25,811756.45,1759.35,12082.38,,,385661.7,,938.61,670.12
1988-01-06,481.4,364.62,62408.69,266.7,620.22,648.09,6335.01,1872.71,0.49,1807.58,833211.92,1769.66,12401.73,,,385353.63,,946.8,681.56
1988-01-07,483.5,364.37,62101.53,266.24,621.55,646.71,6279.35,1869.49,0.48,1811.13,831777.05,1773.45,12380.37,,,381262.12,,947.43,683.72
1988-01-08,483.9,367.01,62462.51,267.79,621.01,652.74,6256.83,1880.36,0.49,1812.63,836612.02,1774.93,12452.33,,,381295.78,,950.53,684.07
1988-01-11,483.9,364.13,62031.64,265.66,623.64,647.68,6216.44,1787.76,0.5,1815.65,803279.22,1777.8,12060.96,,,382291.56,,947.61,681.29
1988-01-12,480.4,361.08,61204.22,263.81,617.45,641.06,6221.96,1775.32,0.5,1800.51,797688.86,1763.05,11977.03,,,379142.96,,939.83,677.2
1988-01-13,481.9,361.56,60996.65,264.05,621.06,640.86,6257.22,1776.96,0.5,1813.0,798425.03,1775.37,11988.08,,,380040.83,,947.16,678.62
1988-01-14,481.4,362.28,61002.08,264.65,621.0,643.1,6256.53,1780.97,0.5,1806.77,800228.15,1769.06,12015.15,,,380217.56,,948.24,678.43
1988-01-15,480.3,369.92,62639.04,270.29,617.34,658.15,6404.91,1818.9,0.51,1799.84,817269.84,1762.62,12271.03,,,389199.92,,961.95,681.39
1988-01-18,475.4,366.81,61819.4,267.91,611.23,651.68,6161.85,1767.0,0.52,1778.23,785849.83,1741.2,11868.25,,,373903.56,,947.45,669.9
1988-01-19,477.1,367.01,61364.42,268.26,613.78,651.2,6202.54,1769.33,0.52,1781.06,786886.26,1743.96,11883.9,,,375228.32,,949.77,670.51
1988-01-20,477.65,364.58,61015.56,266.47,613.22,644.13,6181.99,1757.35,0.52,1789.43,781558.67,1752.27,11803.44,,,372281.48,,943.88,669.57
1988-01-21,477.2,364.42,60702.33,265.63,611.27,644.88,6325.12,1752.16,0.52,1786.14,779247.79,1749.02,11768.54,,,375411.32,,937.76,665.87
1988-01-22,476.2,365.98,61367.96,267.15,611.93,651.4,6222.94,1777.2,0.52,1801.56,790386.88,1764.11,11936.77,,,379336.1,,951.03,672.96
1988-01-25,476.25,366.5,60807.93,268.76,609.42,648.39,6235.33,1800.16,0.53,1774.52,797816.21,1750.73,12094.4,,,377042.79,,948.6,666.54
1988-01-26,469.75,361.42,60025.82,264.72,600.92,639.3,6071.62,1773.08,0.52,1755.37,785818.06,1719.11,11912.51,,,367368.61,,930.1,653.2
1988-01-27,465.0,356.85,59300.57,261.24,594.83,632.84,6033.17,1749.73,0.51,1744.53,775468.59,1708.48,11755.62,,,363392.28,,921.51,650.22
1988-01-28,466.35,357.17,59300.89,261.55,594.84,632.24,6053.81,1751.67,0.51,1745.68,776327.71,1709.33,11768.64,,,365180.97,,922.35,652.11
1988-01-29,458.0,352.89,59470.53,258.76,593.52,636.1,6056.53,1760.56,0.52,1746.0,780269.14,1710.25,11828.39,,,365858.77,,924.98,654.77
1988-02-01,452.7,351.62,58573.06,257.44,577.11,625.64,5921.67,1694.73,0.51,1697.28,764220.07,1662.01,11251.18,,,355377.53,,901.77,637.74
1988-02-02,455.9,352.1,58404.14,257.57,580.69,625.25,5907.58,1695.43,0.51,1700.87,764536.56,1665.53,11255.84,,,353863.38,,906.0,637.49
1988-02-03,445.4,344.95,56950.71,251.99,568.12,614.24,5786.32,1658.73,0.5,1672.86,747984.54,1638.21,11012.15,,,347934.79,,890.93,625.58
1988-02-04,443.25,343.92,56962.35,251.49,563.34,612.38,5754.9,1655.4,0.5,1658.19,746485.83,1623.87,10990.09,,,345408.09,,886.88,624.07
1988-02-05,441.7,343.9,56933.04,251.61,559.14,614.0,5771.51,1656.38,0.5,1663.4,746926.16,1628.98,10996.57,,,347228.62,,893.39,623.43
1988-02-08,442.1,343.72,56900.83,252.05,559.81,612.49,5746.79,1659.13,0.5,1654.17,735279.71,1621.07,11090.31,,,344593.43,,892.9,621.44
1988-02-09,438.6,342.12,56630.05,251.13,555.38,610.88,5714.01,1653.07,0.5,1643.53,732591.86,1609.57,11049.76,,,342693.35,,888.83,617.53
1988-02-10,441.1,342.5,56906.06,250.41,560.3,611.63,5710.63,1648.34,0.5,1654.59,730493.53,1620.16,11018.12,,,341555.29,,894.67,620.02
1988-02-11,440.6,342.28,56875.9,250.55,557.86,611.35,5720.43,1649.28,0.5,1652.48,730910.41,1617.58,11024.4,,,342082.18,,898.99,618.24
1988-02-12,443.6,348.73,57947.96,254.94,558.15,621.37,5605.78,1671.16,0.51,1656.31,740609.19,1622.04,11170.69,,,346246.98,,912.95,632.03
1988-02-15,445.5,349.24,57920.16,255.15,563.89,625.13,5809.87,1679.56,0.51,1669.43,740030.74,1634.9,11254.88,,,344095.47,,926.47,625.77
1988-02-16,445.0,349.17,57916.25,254.58,564.02,623.71,5772.71,1675.75,0.51,1664.42,738354.48,1630.18,11229.38,,,343825.21,,929.15,620.91
1988-02-17,445.6,348.95,58071.94,254.7,564.04,624.66,5788.67,1676.57,0.51,1668.37,738715.8,1633.91,11234.88,,,343235.7,,925.79,622.36
1988-02-18,447.25,351.04,58180.95,256.3,566.69,628.58,5831.7,1687.12,0.52,1682.25,743362.82,1647.47,11305.55,,,345394.88,,931.87,627.18
1988-02-19,442.9,347.12,57700.97,253.23,563.69,620.76,5757.67,1669.52,0.51,1664.2,735609.92,1629.83,11187.64,,,340163.0,,922.83,619.49
1988-02-22,445.5,346.78,57549.06,252.41,566.78,619.03,5830.62,1661.48,0.51,1666.1,736022.18,1631.06,11396.22,,,339223.93,,922.75,617.01
1988-02-23,442.4,343.78,56974.81,250.44,561.98,614.83,5730.79,1648.51,0.51,1661.11,730279.35,1626.72,11307.3,,,337860.62,,920.06,615.08
1988-02-24,435.75,338.97,56120.26,246.95,551.08,607.51,5657.47,1625.57,0.5,1636.56,720117.45,1602.73,11149.96,,,332801.19,,900.84,608.0
1988-02-25,432.1,336.54,55650.16,244.89,546.71,603.03,5597.36,1611.96,0.5,1622.44,714085.24,1588.89,11056.56,,,330019.52,,907.74,602.29
1988-02-26,430.45,333.72,56751.67,242.71,560.02,614.34,5734.38,1643.86,0.51,1660.17,728219.44,1625.88,11275.41,,,336564.23,,923.34,615.96
1988-02-29,426.15,330.48,54719.1,240.29,537.58,592.84,5501.94,1580.14,0.5,1595.4,708952.85,1562.41,10643.49,,,323719.63,,887.64,591.88
1988-03-01,429.3,332.31,55050.82,241.45,539.52,597.59,5563.39,1587.97,0.5,1607.34,712468.66,1574.5,10696.28,,,325325.01,,901.53,596.38
1988-03-02,428.9,333.28,55382.94,242.11,538.58,599.83,5572.19,1592.32,0.5,1605.68,714416.84,1571.79,10725.52,,,327176.93,,908.64,592.81
1988-03-03,429.1,334.06,55457.77,242.7,537.95,603.72,5572.98,1596.21,0.5,1609.8,716164.83,1576.48,10751.77,,,326454.51,,916.64,591.1
1988-03-04,431.8,335.07,55437.7,243.4,541.03,602.29,5577.37,1595.63,0.5,1611.04,715905.62,1577.8,10747.87,,,326930.75,,921.09,591.38
1988-03-07,435.9,335.49,55850.81,239.7,547.36,603.45,5752.87,1576.5,0.5,1633.05,708682.08,1599.3,10594.87,,,323353.39,,934.91,595.66
1988-03-08,436.35,334.27,55884.27,236.82,546.41,600.87,5545.61,1557.4,0.5,1621.24,700092.57,1587.73,10466.46,,,326709.85,,928.37,593.42
1988-03-09,436.5,334.36,55876.73,236.27,546.84,601.89,5559.18,1553.89,0.5,1632.66,698518.19,1598.93,10442.92,,,329714.03,,936.79,597.75
1988-03-10,442.4,339.38,56665.61,240.11,555.97,609.88,5689.78,1579.17,0.5,1659.87,709880.87,1625.37,10612.8,,,335077.43,,941.23,607.11
1988-03-11,441.8,338.03,54994.48,238.42,541.44,592.47,5521.98,1532.6,0.49,1619.19,688945.68,1585.52,10299.81,,,325516.03,,911.79,590.26
1988-03-14,442.25,338.34,56146.43,238.67,555.74,606.69,5704.14,1635.44,0.5,1661.36,737230.62,1626.99,11148.13,,,334623.11,,937.01,607.17
1988-03-15,442.2,338.85,56220.25,238.45,555.76,608.59,5664.47,1634.12,0.5,1656.68,736634.27,1622.1,11139.12,,,333052.76,,941.02,603.7
1988-03-16,446.2,343.42,56883.29,241.52,559.05,617.62,5751.0,1655.15,0.51,1675.82,746113.14,1640.8,11282.45,,,336112.61,,950.71,608.45
1988-03-17,445.5,346.38,57313.32,243.11,557.09,624.06,5802.15,1665.89,0.51,1686.21,750956.39,1651.45,11355.69,,,338251.86,,958.58,612.03
1988-03-18,442.85,345.52,56732.85,243.28,552.04,620.6,5765.02,1663.13,0.51,1661.09,749710.95,1626.87,11336.86,,,335184.93,,949.47,600.7
1988-03-21,449.25,349.14,57001.75,245.96,561.16,628.43,5903.09,1685.43,0.55,1689.51,748094.13,1654.59,11314.26,,,337693.83,,965.35,609.37
1988-03-22,447.9,348.59,56920.92,244.82,558.8,627.97,5815.23,1677.61,0.54,1678.0,744623.57,1643.36,11261.77,,,336469.93,,956.64,605.56
1988-03-23,449.5,349.52,56795.81,244.89,556.86,625.91,5796.2,1672.13,0.54,1681.55,742188.9,1646.48,11224.95,,,335821.25,,960.22,604.44
1988-03-24,453.95,350.51,56004.73,246.24,552.8,618.65,5767.53,1655.95,0.54,1669.51,735009.25,1635.43,11116.37,,,332898.85,,950.16,600.04
1988-03-25,451.8,347.96,55455.51,246.01,550.58,613.63,5768.19,1652.19,0.54,1658.48,733338.9,1624.2,11091.1,,,332383.43,,943.47,598.68
1988-03-28,453.9,346.39,56340.77,244.16,559.38,622.01,5811.09,1673.08,0.55,1696.82,749128.39,1661.78,11158.28,,,336463.66,,961.76,617.49
1988-03-29,454.9,347.33,56664.9,243.2,562.64,625.02,5853.12,1666.46,0.55,1702.01,746162.43,1666.82,11114.1,,,339539.47,,961.19,617.6
1988-03-30,453.75,347.12,56718.75,242.65,560.64,623.0,5868.12,1662.69,0.54,1695.86,744475.17,1660.8,11088.97,,,337728.29,,961.93,613.65
1988-03-31,456.95,347.7,56689.0,242.03,563.02,623.16,6171.05,1684.92,0.54,1709.38,755387.84,1673.69,11616.1,,,338778.75,,965.9,614.69
1988-04-01,456.95,347.7,56689.0,242.03,563.02,623.16,6171.05,1684.92,0.54,1709.38,755387.84,1673.69,11616.1,,,338778.75,,965.9,614.69
1988-04-04,456.95,347.7,56689.0,242.03,563.02,623.16,6171.05,1684.92,0.54,1709.38,755387.84,1673.69,11616.1,,,338778.75,,965.9,614.69
1988-04-05,453.6,347.85,56760.35,241.28,561.81,624.3,5928.16,1679.86,0.54,1705.71,753123.63,1670.48,11581.28,,,338999.84,,966.14,613.2
1988-04-06,449.85,345.03,56344.9,239.79,558.65,620.99,5876.6,1669.34,0.54,1688.79,748406.55,1653.42,11508.75,,,334874.5,,956.9,607.81
1988-04-07,447.2,344.55,56264.63,238.89,556.55,621.18,5841.46,1663.43,0.54,1669.78,745753.62,1635.26,11467.95,,,332486.92,,954.23,604.58
1988-04-08,449.4,345.17,56414.59,239.55,560.67,621.04,5885.8,1667.86,0.54,1679.14,747741.17,1644.53,11498.51,,,334037.78,,959.36,604.51
1988-04-11,448.8,347.43,56765.73,242.07,555.67,626.24,6051.78,1677.24,0.56,1684.57,756465.63,1649.72,11425.77,,,337054.07,,962.48,601.91
1988-04-12,450.8,349.36,57050.17,243.54,557.59,630.05,5925.64,1687.44,0.56,1690.68,761067.52,1655.61,11495.27,,,336438.9,,969.06,606.79
1988-04-13,449.35,349.14,56727.35,244.28,557.26,630.17,5950.08,1692.34,0.56,1692.42,763277.81,1657.0,11528.66,,,335100.48,,972.61,606.48
1988-04-14,450.35,344.2,55702.25,240.12,556.06,618.25,5841.75,1663.55,0.55,1684.75,750292.49,1649.94,11332.53,,,328103.01,,961.34,600.96
1988-04-15,456.3,348.23,56509.22,241.49,562.19,625.95,5933.46,1673.23,0.56,1708.68,754656.49,1673.3,11398.44,,,335571.79,,971.72,608.2
1988-04-18,458.0,348.92,56799.22,240.42,563.66,627.5,5914.33,1676.09,0.56,1708.3,758450.5,1672.96,11323.78,,,336479.74,,972.45,607.42
1988-04-19,456.9,349.31,56705.34,241.3,563.8,628.58,5987.57,1682.22,0.56,1713.1,761224.57,1677.75,11365.19,,,339725.3,,975.4,610.25
1988-04-20,457.4,349.61,56707.01,241.56,561.88,629.27,5994.15,1684.06,0.56,1717.27,762057.6,1681.4,11377.63,,,338889.26,,977.8,610.31
1988-04-21,454.25,347.34,56407.44,239.27,560.96,624.49,5922.36,1668.06,0.56,1702.27,754816.44,1667.1,11269.52,,,334903.45,,972.7,603.79
1988-04-22,448.6,344.57,56856.45,237.35,562.53,630.73,6005.77,1683.12,0.56,1708.23,761632.59,1672.86,11371.28,,,338428.65,,976.77,602.36
1988-04-25,450.2,346.94,56191.2,240.11,553.99,624.95,5921.69,1698.65,0.57,1691.74,756136.6,1656.8,11252.64,,,335232.11,,969.42,596.85
1988-04-26,447.0,343.94,55785.6,238.4,549.39,619.84,5878.94,1686.39,0.57,1682.27,750678.65,1647.46,11171.42,,,332812.34,,963.73,593.02
1988-04-27,450.3,346.6,56317.47,239.9,553.1,624.95,5930.88,1697.03,0.57,1684.37,755414.52,1649.1,11241.9,,,333178.65,,967.36,594.84
1988-04-28,452.1,346.74,56316.57,241.18,556.77,625.87,5969.91,1706.09,0.57,1696.97,759446.37,1661.88,11301.9,,,334739.87,,971.44,595.73
1988-04-29,449.0,345.58,56080.25,238.89,551.84,625.9,5900.67,1664.11,0.57,1686.71,748498.76,1651.83,11228.0,,,330980.96,,965.97,592.93
1988-05-02,449.0,345.58,56080.25,238.89,551.84,625.9,5900.67,1664.11,0.57,1686.71,748498.76,1651.83,11228.0,,,330980.96,,965.97,592.93
1988-05-03,445.9,343.73,55633.31,238.26,548.35,621.85,5882.92,1659.68,0.57,1672.33,746508.42,1637.79,11198.14,,,330362.95,,969.54,583.02
1988-05-04,443.25,342.26,55391.45,237.73,548.09,620.48,5869.92,1656.01,0.56,1661.51,744858.05,1626.75,11173.38,,,328883.7,,973.27,577.57
1988-05-05,444.85,343.74,55391.52,238.27,548.91,622.29,5882.55,1659.58,0.57,1668.65,746460.93,1634.18,11197.43,,,329591.43,,987.83,580.24
1988-05-06,442.8,342.31,56079.78,237.87,555.13,629.54,5955.64,1680.2,0.57,1686.25,755735.94,1651.4,11336.56,,,331859.61,,997.45,583.83
1988-05-09,444.4,343.44,55446.59,236.45,551.39,622.33,5816.57,1647.06,0.56,1664.93,738134.72,1630.53,11006.56,,,325264.55,,978.01,577.52
1988-05-10,446.65,344.28,55587.68,237.33,552.91,622.91,5895.66,1653.01,0.57,1675.01,740802.81,1640.34,11046.34,,,329278.37,,982.19,575.45
1988-05-11,449.1,346.33,55810.29,238.0,553.22,625.93,5905.63,1657.86,0.57,1681.64,742976.52,1646.06,11078.76,,,330196.98,,986.21,578.81
1988-05-12,451.0,348.27,56046.07,239.26,555.08,629.25,5936.91,1666.64,0.57,1689.28,746911.65,1654.35,11137.43,,,331186.19,,991.08,586.42
1988-05-13,449.5,347.54,55203.63,237.7,546.42,619.94,5824.91,1631.15,0.56,1659.39,731003.73,1625.08,10900.23,,,324436.92,,973.01,571.94
1988-05-16,453.25,351.42,56626.26,239.94,559.42,636.45,5998.54,1671.41,0.58,1701.67,758230.36,1666.52,11277.26,,,333273.09,,997.99,587.14
1988-05-17,454.7,355.69,57179.38,244.07,562.52,645.63,6087.18,1700.34,0.59,1706.96,771356.56,1671.64,11472.49,,,338816.79,,1007.99,591.2
1988-05-18,454.0,355.1,56917.46,243.5,562.72,645.27,5997.45,1696.18,0.59,1698.64,769465.59,1663.52,11444.37,,,333018.87,,1005.59,585.25
1988-05-19,457.9,357.25,57145.53,245.26,568.88,648.71,6070.79,1708.45,0.59,1716.94,775035.55,1681.38,11527.21,,,336735.5,,1014.59,590.83
1988-05-20,454.9,355.31,56127.16,244.31,558.13,637.92,5975.43,1681.62,0.59,1687.68,762861.04,1652.79,11346.14,,,330244.98,,998.7,574.79
1988-05-23,457.25,356.75,56927.01,244.58,567.8,648.15,6041.23,1703.75,0.6,1714.05,763589.87,1678.58,11348.71,,,334725.85,,1014.29,581.01
1988-05-24,457.25,356.95,56865.54,244.85,567.68,650.07,6090.7,1705.57,0.6,1717.23,764407.58,1681.73,11360.86,,,335751.53,,1015.62,584.08
1988-05-25,453.9,354.65,56402.49,243.64,564.15,646.86,6045.64,1697.17,0.6,1704.01,760639.3,1668.51,11304.86,,,333328.95,,1008.13,577.67
1988-05-26,453.25,354.68,56382.55,243.29,561.03,645.33,6036.98,1694.74,0.59,1698.53,759550.2,1663.45,11288.67,,,332103.52,,1008.15,567.96
1988-05-27,452.0,355.5,56500.0,243.53,560.37,649.02,5990.94,1696.44,0.59,1695.73,760302.49,1660.61,11275.64,,,332254.06,,1006.41,560.49
1988-05-30,452.0,355.5,56500.0,243.53,560.37,649.02,6055.63,1696.44,0.59,1695.73,760302.49,1660.61,11275.64,,,332254.06,,1006.41,560.49
1988-05-31,455.5,360.76,57140.39,247.76,563.58,659.6,6119.11,1730.58,0.61,1714.96,775606.26,1679.43,11502.61,,,337941.91,,1025.74,567.8
1988-06-01,456.75,361.71,57156.4,250.41,562.67,657.96,6167.75,1744.34,0.61,1714.07,781771.85,1678.57,11594.04,,,336865.93,,1027.69,565.43
1988-06-02,453.7,359.53,57412.03,252.06,557.48,651.64,6170.95,1755.99,0.61,1700.81,786992.3,1665.64,11671.47,,,335050.58,,1019.63,564.67
1988-06-03,464.7,368.41,56909.25,258.89,556.7,650.3,6141.72,1754.09,0.61,1697.58,786140.85,1662.45,11658.84,,,333169.66,,1012.53,562.12
1988-06-06,464.55,366.27,58561.8,257.73,572.22,664.86,6249.17,1738.94,0.62,1741.52,775505.04,1705.7,11570.62,,,338930.39,,1038.26,585.88
